id,recipe_id,food_id
6520,717,2120
6521,717,3584
6522,717,400
6523,718,3280
6524,718,883
6525,718,2231
6526,718,1033
6527,718,135
6528,718,2635
6529,718,2318
6530,718,2363
6531,718,2242
6532,718,2120
6533,718,805
6534,718,3794
6535,718,1004
6536,718,439
6537,718,3247
6538,719,1240
6539,719,3584
6540,719,2635
6541,719,2854
6542,719,666
6543,719,3466
6544,719,2704
6545,719,3280
6546,719,400
6547,719,3923
6548,719,2765
6549,719,3102
6550,719,2866
6551,719,2637
6552,719,2966
6553,720,1282
6554,720,2215
6555,720,1925
6556,720,2852
6557,720,748
6558,720,350
6559,721,1122
6560,721,2216
6561,721,3960
6562,721,2967
6563,721,2025
6564,721,1758
6565,721,1145
6566,721,2635
6567,721,2040
6568,721,2720
6569,721,290
6570,721,1972
6571,722,3705
6572,722,447
6573,722,1953
6574,722,2635
6575,722,1429
6576,722,2703
6577,722,2967
6578,722,3247
6579,722,33
6580,722,3226
6581,722,3614
6582,722,447
6583,723,558
6584,723,730
6585,723,2854
6586,723,2967
6587,723,1120
6588,723,1240
6589,723,2967
6590,723,2025
6591,723,2478
6592,723,2724
6593,723,346
6594,724,644
6595,724,2635
6596,724,4127
6597,724,2109
6598,724,1825
6599,724,4045
6600,724,3130
6601,724,1145
6602,724,881
6603,724,805
6604,724,785
6605,724,1401
6606,724,1004
6607,724,3247
6608,724,1656
6609,724,2959
6610,724,1269
6611,724,3466
6612,724,3584
6613,725,1941
6614,725,3226
6615,725,2988
6616,725,2314
6617,725,389
6618,725,3579
6619,725,466
6620,726,4212
6621,726,2724
6622,726,1397
6623,726,21
6624,726,2967
6625,726,2025
6626,726,805
6627,726,4212
6628,726,1240
6629,726,2724
6630,726,3378
6631,726,406
6632,726,3247
6633,726,3584
6634,726,2635
6635,726,1945
6636,727,1219
6637,727,4212
6638,727,1004
6639,727,3247
6640,727,194
6641,727,3584
6642,727,2635
6643,727,1648
6644,727,210
6645,727,2033
6646,728,2222
6647,728,21
6648,728,2225
6649,728,2635
6650,728,250
6651,728,2765
6652,728,2866
6653,728,795
6654,728,1547
6655,729,684
6656,729,172
6657,729,2343
6658,729,3885
6659,729,2065
6660,730,4212
6661,730,1240
6662,730,3247
6663,730,2554
6664,730,4212
6665,730,2854
6666,730,539
6667,730,3247
6668,731,1949
6669,731,2854
6670,731,197
6671,731,883
6672,731,2635
6673,731,4134
6674,731,3208
6675,731,2063
6676,731,2967
6677,731,2025
6678,732,684
6679,732,21
6680,732,1193
6681,732,2120
6682,732,2967
6683,732,3402
6684,732,300
6685,732,4161
6686,732,197
6687,732,1702
6688,732,2492
6689,733,3931
6690,733,558
6691,733,2635
6692,733,1406
6693,733,818
6694,733,805
6695,734,2034
6696,734,1349
6697,734,1240
6698,734,2683
6699,734,888
6700,734,2967
6701,734,2025
6702,734,2970
6703,734,42
6704,734,2635
6705,734,2933
6706,734,2189
6707,734,3558
6708,734,2063
6709,735,558
6710,735,2724
6711,735,21
6712,735,2967
6713,735,3299
6714,735,291
6715,735,2063
6716,736,558
6717,736,1406
6718,736,2967
6719,736,2025
6720,736,1145
6721,736,2866
6722,736,2635
6723,736,2492
6724,736,214
6725,737,684
6726,737,1467
6727,737,2866
6728,737,2635
6729,737,2765
6730,737,2225
6731,737,1406
6732,737,1374
6733,737,1662
6734,737,4212
6735,737,2367
6736,737,3491
6737,737,1263
6738,737,2025
6739,737,2483
6740,737,1547
6741,738,558
6742,738,290
6743,738,1240
6744,738,3685
6745,738,2835
6746,738,1349
6747,738,2967
6748,738,2025
6749,739,4212
6750,739,1768
6751,739,2994
6752,739,743
6753,739,1240
6754,740,2062
6755,740,1002
6756,740,21
6757,740,2225
6758,740,1406
6759,740,2635
6760,740,1429
6761,740,2704
6762,740,3247
6763,740,1004
6764,740,2216
6765,740,2296
6766,741,4212
6767,741,250
6768,741,2927
6769,741,1993
6770,741,2994
6771,741,275
6772,741,2734
6773,741,1547
6774,741,3360
6775,742,2510
6776,742,2672
6777,742,2732
6778,743,4107
6779,743,2805
6780,743,2318
6781,743,3023
6782,743,805
6783,743,2635
6784,743,400
6785,743,1511
6786,743,3050
6787,743,1349
6788,743,2967
6789,744,2893
6790,744,2071
6791,744,1240
6792,744,2821
6793,744,1571
6794,744,1457
6795,744,3272
6796,745,684
6797,745,1406
6798,745,1661
6799,745,874
6800,745,486
6801,745,3056
6802,745,290
6803,745,2854
6804,745,4212
6805,745,406
6806,745,1240
6807,745,2967
6808,745,1004
6809,746,807
6810,746,2805
6811,746,2318
6812,746,2635
6813,746,1406
6814,746,2961
6815,746,2704
6816,746,1004
6817,746,3247
6818,746,1349
6819,746,400
6820,746,2120
6821,747,1423
6822,747,3784
6823,747,4134
6824,747,3094
6825,747,2635
6826,747,2967
6827,747,2025
6828,747,2852
6829,747,2532
6830,748,529
6831,748,3584
6832,748,3149
6833,748,2025
6834,748,3129
6835,748,1004
6836,748,21
6837,748,421
6838,749,1240
6839,749,3467
6840,749,300
6841,750,883
6842,750,2635
6843,750,1804
6844,750,1076
6845,750,21
6846,750,808
6847,750,376
6848,750,1401
6849,750,895
6850,750,2120
6851,750,1194
6852,750,2967
6853,750,3584
6854,750,453
6855,751,4212
6856,751,529
6857,751,1349
6858,751,3089
6859,751,1754
6860,751,2967
6861,751,2025
6862,751,4212
6863,751,2635
6864,751,487
6865,751,805
6866,751,2097
6867,752,1240
6868,752,539
6869,752,21
6870,753,2952
6871,753,3247
6872,753,805
6873,753,3189
6874,754,3705
6875,754,1406
6876,754,558
6877,754,250
6878,754,2927
6879,754,2635
6880,754,621
6881,754,1240
6882,754,2967
6883,754,2025
6884,755,3490
6885,755,400
6886,755,2120
6887,755,3584
6888,755,421
6889,755,567
6890,756,1930
6891,756,1004
6892,756,3149
6893,756,400
6894,756,567
6895,756,895
6896,756,2120
6897,756,421
6898,757,336
6899,757,21
6900,757,1648
6901,757,3579
6902,757,1219
6903,757,1349
6904,757,400
6905,757,2107
6906,757,4212
6907,757,3247
6908,757,2216
6909,757,1401
6910,757,1704
6911,757,3466
6912,758,921
6913,758,1410
6914,758,3849
6915,758,1104
6916,758,2854
6917,758,2071
6918,758,2490
6919,759,684
6920,759,21
6921,759,1193
6922,759,2120
6923,759,567
6924,759,4212
6925,759,2704
6926,759,1704
6927,759,4212
6928,759,21
6929,759,4212
6930,759,3247
6931,759,2120
6932,760,3389
6933,760,2248
6934,760,2228
6935,760,300
6936,760,1240
6937,760,4212
6938,760,1633
6939,760,3199
6940,760,1534
6941,760,2492
6942,761,4206
6943,761,3250
6944,761,1240
6945,761,2243
6946,761,2933
6947,761,1389
6948,761,998
6949,761,2125
6950,762,3084
6951,762,2187
6952,762,1349
6953,762,2635
6954,762,3733
6955,762,1264
6956,762,2318
6957,762,3149
6958,762,3247
6959,762,2216
6960,762,1004
6961,762,1704
6962,763,3679
6963,763,1406
6964,763,558
6965,763,2318
6966,763,1264
6967,763,3733
6968,763,760
6969,763,168
6970,763,2704
6971,763,400
6972,763,1004
6973,763,3247
6974,763,4212
6975,763,3584
6976,763,1297
6977,763,2959
6978,763,2080
6979,763,439
6980,763,4140
6981,763,391
6982,763,3466
6983,763,4212
6984,763,2635
6985,763,3258
6986,763,1349
6987,763,4044
6988,763,1945
6989,764,2952
6990,764,666
6991,764,3247
6992,764,2737
6993,764,3466
6994,765,21
6995,765,3466
6996,765,743
6997,765,2967
6998,766,1243
6999,766,265
7000,766,1122
7001,766,1240
7002,766,1349
7003,766,2635
7004,766,2215
7005,766,487
7006,766,3666
7007,766,1282
7008,767,1532
7009,767,585
7010,767,3289
7011,767,2296
7012,767,3083
7013,767,1004
7014,768,1488
7015,768,465
7016,768,3466
7017,768,4155
7018,768,2967
7019,768,1004
7020,768,1349
7021,768,3402
7022,768,400
7023,768,4212
7024,768,3733
7025,769,1768
7026,769,500
7027,769,2025
7028,769,2975
7029,769,1731
7030,769,290
7031,769,2724
7032,769,805
7033,770,883
7034,770,2363
7035,770,3247
7036,770,1704
7037,770,1746
7038,770,3063
7039,770,1349
7040,770,3466
7041,770,1505
7042,770,1909
7043,771,290
7044,771,2854
7045,771,2967
7046,771,2025
7047,771,3389
7048,771,3960
7049,771,2228
7050,771,300
7051,771,1240
7052,771,3020
7053,771,3660
7054,772,2428
7055,772,2900
7056,772,3247
7057,772,2967
7058,772,666
7059,772,2946
7060,773,1941
7061,773,2996
7062,773,937
7063,773,3733
7064,773,3466
7065,774,2160
7066,774,638
7067,774,805
7068,774,2332
7069,774,3360
7070,774,21
7071,774,112
7072,774,91
7073,774,1670
7074,774,486
7075,774,210
7076,774,1406
7077,774,2318
7078,774,2120
7079,774,2967
7080,774,2025
7081,775,3895
7082,775,558
7083,775,3733
7084,775,1264
7085,775,1673
7086,775,2318
7087,775,1853
7088,775,4044
7089,775,400
7090,775,1349
7091,775,1953
7092,775,1511
7093,775,2068
7094,775,2025
7095,776,1093
7096,776,21
7097,776,3822
7098,776,911
7099,776,4044
7100,776,2068
7101,776,4212
7102,776,400
7103,776,2318
7104,777,684
7105,777,2120
7106,777,2967
7107,777,761
7108,777,4212
7109,777,2228
7110,777,3247
7111,777,4212
7112,777,3733
7113,777,2492
7114,777,2025
7115,778,2805
7116,778,3466
7117,778,2967
7118,778,400
7119,778,1004
7120,778,1349
7121,778,2120
7122,778,3247
7123,778,2216
7124,778,760
7125,778,743
7126,779,339
7127,779,2483
7128,779,112
7129,779,2739
7130,779,211
7131,779,2967
7132,779,2025
7133,779,785
7134,779,2724
7135,780,486
7136,780,2704
7137,780,400
7138,780,1004
7139,780,3247
7140,780,1704
7141,780,3584
7142,780,1297
7143,780,2959
7144,780,2080
7145,780,439
7146,780,4140
7147,780,391
7148,780,684
7149,780,2635
7150,780,1406
7151,780,743
7152,780,684
7153,780,3250
7154,780,2120
7155,780,1193
7156,781,1571
7157,781,3435
7158,781,2937
7159,782,2854
7160,782,1571
7161,782,1235
7162,783,3552
7163,783,3169
7164,783,2854
7165,783,290
7166,783,539
7167,784,3757
7168,784,2142
7169,784,3851
7170,784,2343
7171,785,1193
7172,785,194
7173,785,1219
7174,785,3811
7175,785,112
7176,785,3466
7177,785,2363
7178,785,2967
7179,785,453
7180,785,2492
7181,785,2242
7182,785,2296
7183,786,2955
7184,786,1961
7185,786,3129
7186,786,2239
7187,786,805
7188,787,3936
7189,787,1320
7190,787,3733
7191,787,3904
7192,787,482
7193,787,4044
7194,787,2242
7195,788,883
7196,788,1410
7197,788,391
7198,788,3131
7199,788,1104
7200,788,1406
7201,788,214
7202,788,2854
7203,788,1960
7204,789,684
7205,789,2581
7206,789,2635
7207,789,1406
7208,789,1982
7209,789,439
7210,789,2242
7211,789,2967
7212,789,453
7213,789,2724
7214,789,3466
7215,789,4052
7216,790,140
7217,790,1953
7218,790,2215
7219,791,4161
7220,791,21
7221,791,2724
7222,791,1397
7223,791,805
7224,791,342
7225,791,406
7226,792,3850
7227,792,21
7228,792,2854
7229,792,418
7230,792,539
7231,792,666
7232,792,3587
7233,792,642
7234,792,1695
7235,792,2215
7236,792,3247
7237,792,2296
7238,792,4094
7239,793,421
7240,793,2934
7241,793,400
7242,793,99
7243,793,3247
7244,793,3801
7245,793,3466
7246,793,391
7247,793,760
7248,794,839
7249,794,3466
7250,794,3247
7251,794,4212
7252,794,3661
7253,795,21
7254,795,3389
7255,795,2970
7256,795,1240
7257,795,2967
7258,795,2809
7259,795,1662
7260,796,1981
7261,796,810
7262,796,3801
7263,796,2739
7264,796,3578
7265,796,2967
7266,796,2025
7267,796,1406
7268,796,2635
7269,796,805
7270,796,2769
7271,796,4212
7272,796,2216
7273,796,4212
7274,796,3466
7275,796,1269
7276,797,3807
7277,797,1145
7278,797,1264
7279,797,2872
7280,797,1869
7281,797,2177
7282,797,2216
7283,797,2242
7284,797,567
7285,797,3701
7286,798,558
7287,798,515
7288,798,2854
7289,798,2852
7290,798,2242
7291,798,2967
7292,798,453
7293,798,3558
7294,799,176
7295,799,3211
7296,799,1349
7297,799,2994
7298,799,2724
7299,799,290
7300,799,858
7301,799,2967
7302,799,453
7303,800,210
7304,800,3884
7305,800,2318
7306,800,3466
7307,800,981
7308,800,626
7309,801,3702
7310,801,2225
7311,801,1009
7312,801,2635
7313,801,1429
7314,801,1349
7315,801,4212
7316,801,2187
7317,801,3247
7318,801,3129
7319,801,3466
7320,802,3904
7321,802,3177
7322,802,1349
7323,802,2635
7324,802,3512
7325,802,189
7326,802,453
7327,802,1662
7328,802,2967
7329,803,1721
7330,803,2635
7331,803,3779
7332,803,2961
7333,803,1002
7334,803,4212
7335,803,972
7336,803,1244
7337,803,3960
7338,803,1349
7339,803,3247
7340,803,2216
7341,803,1004
7342,804,2952
7343,804,2854
7344,804,666
7345,804,3247
7346,804,2877
7347,804,3289
7348,804,3804
7349,805,3389
7350,805,1195
7351,805,2671
7352,805,2071
7353,806,3621
7354,806,21
7355,806,3247
7356,806,1662
7357,807,494
7358,807,2071
7359,807,220
7360,807,1216
7361,807,1256
7362,807,2485
7363,807,891
7364,808,1777
7365,808,585
7366,808,2338
7367,808,2659
7368,808,604
7369,808,1704
7370,808,4212
7371,809,684
7372,809,1406
7373,809,1429
7374,809,1349
7375,809,4134
7376,809,211
7377,809,21
7378,809,1193
7379,809,300
7380,809,9
7381,810,4191
7382,810,2733
7383,810,2933
7384,810,2635
7385,810,3149
7386,810,856
7387,811,1009
7388,811,1264
7389,811,1498
7390,811,1429
7391,811,4134
7392,811,1645
7393,811,21
7394,811,2211
7395,812,2866
7396,812,2532
7397,812,3708
7398,812,2640
7399,812,3664
7400,812,2025
7401,813,4102
7402,813,2635
7403,813,1688
7404,813,2215
7405,813,1349
7406,813,1213
7407,813,3118
7408,813,2967
7409,813,2025
7410,813,2852
7411,814,2374
7412,814,4017
7413,814,290
7414,814,3466
7415,814,112
7416,814,638
7417,814,4052
7418,814,805
7419,815,3499
7420,815,1240
7421,815,290
7422,815,220
7423,815,3247
7424,815,1216
7425,815,4061
7426,815,4020
7427,815,1188
7428,816,1825
7429,816,2635
7430,816,3733
7431,816,2318
7432,816,3023
7433,816,1406
7434,816,2187
7435,816,4212
7436,816,4081
7437,816,2704
7438,816,400
7439,816,1004
7440,816,2523
7441,816,3247
7442,816,2120
7443,816,567
7444,816,440
7445,816,3459
7446,817,575
7447,817,1471
7448,817,1127
7449,817,2724
7450,817,104
7451,818,1696
7452,818,560
7453,818,4212
7454,818,210
7455,818,1588
7456,818,3204
7457,818,2917
7458,818,21
7459,818,2724
7460,819,4161
7461,819,21
7462,819,2724
7463,819,1397
7464,819,805
7465,819,3747
7466,819,406
7467,820,666
7468,820,3840
7469,820,1104
7470,820,1859
7471,820,675
7472,820,2563
7473,820,447
7474,820,1990
7475,821,2484
7476,821,1004
7477,821,3247
7478,821,3149
7479,821,1609
7480,821,2478
7481,821,2747
7482,821,2120
7483,821,567
7484,821,3466
7485,822,1275
7486,822,3705
7487,822,1145
7488,822,2225
7489,822,1780
7490,822,1662
7491,822,2854
7492,822,2967
7493,822,453
7494,822,400
7495,822,2242
7496,822,1004
7497,822,447
7498,822,3247
7499,822,2120
7500,822,3402
7501,823,1927
7502,823,993
7503,823,2635
7504,823,2318
7505,823,2967
7506,823,453
7507,823,638
7508,823,2173
7509,823,2242
7510,823,439
7511,824,839
7512,824,2215
7513,824,919
7514,824,2935
7515,824,3150
7516,824,3247
7517,824,4017
7518,824,2343
7519,825,684
7520,825,21
7521,825,1429
7522,825,2970
7523,825,2967
7524,825,665
7525,826,3936
7526,826,4212
7527,826,1498
7528,826,2635
7529,826,3250
7530,826,4212
7531,826,1349
7532,826,3247
7533,826,2809
7534,826,1767
7535,827,1607
7536,827,3135
7537,827,1145
7538,827,2635
7539,827,2248
7540,827,4212
7541,827,2216
7542,827,400
7543,827,3247
7544,827,43
7545,827,2120
7546,827,567
7547,828,2805
7548,828,1429
7549,828,1349
7550,828,2967
7551,829,106
7552,829,21
7553,829,2635
7554,829,4134
7555,829,2248
7556,829,1145
7557,829,1406
7558,829,2025
7559,829,2967
7560,830,1178
7561,830,21
7562,830,300
7563,830,2866
7564,830,1534
7565,830,1240
7566,831,1275
7567,831,2854
7568,831,666
7569,831,1240
7570,831,2635
7571,831,1349
7572,831,1328
7573,831,3848
7574,831,538
7575,832,2597
7576,832,786
7577,832,3466
7578,832,400
7579,833,1195
7580,833,2296
7581,833,2854
7582,833,2073
7583,834,1369
7584,834,3277
7585,834,2854
7586,834,2967
7587,834,453
7588,834,439
7589,834,1004
7590,834,3247
7591,834,3466
7592,834,2242
7593,834,3149
7594,835,1941
7595,835,1007
7596,835,3733
7597,836,2520
7598,836,2215
7599,836,2769
7600,836,919
7601,836,871
7602,837,684
7603,837,1193
7604,837,1897
7605,837,21
7606,837,1749
7607,837,3247
7608,837,2492
7609,837,2025
7610,837,2163
7611,837,350
7612,837,421
7613,838,339
7614,838,2635
7615,838,2404
7616,838,2318
7617,838,2225
7618,838,3733
7619,838,1264
7620,838,2187
7621,838,2724
7622,838,2961
7623,838,2532
7624,838,2281
7625,838,2704
7626,838,400
7627,838,1004
7628,838,2025
7629,838,3247
7630,838,2080
7631,838,567
7632,838,2120
7633,838,1349
7634,838,2769
7635,838,1667
7636,839,2034
7637,839,4212
7638,839,2090
7639,839,1897
7640,839,2961
7641,839,4212
7642,839,2017
7643,839,1264
7644,839,1498
7645,839,4212
7646,839,2120
7647,839,2967
7648,839,3247
7649,840,1356
7650,840,684
7651,840,1406
7652,840,4212
7653,840,1193
7654,840,4212
7655,841,3992
7656,841,3943
7657,841,1591
7658,841,21
7659,842,2421
7660,842,2968
7661,842,1240
7662,842,4131
7663,842,916
7664,842,2962
7665,843,132
7666,843,913
7667,843,3226
7668,843,710
7669,844,3868
7670,844,3089
7671,844,1754
7672,845,4212
7673,845,1240
7674,845,2854
7675,845,4212
7676,845,1240
7677,845,2854
7678,845,4212
7679,845,2994
7680,846,2785
7681,846,2432
7682,846,1406
7683,846,2318
7684,846,773
7685,846,3923
7686,846,4201
7687,846,609
7688,846,3733
7689,846,1004
7690,846,3247
7691,846,1349
7692,846,2120
7693,846,2025
7694,846,2068
7695,847,3490
7696,847,2318
7697,847,400
7698,847,3584
7699,847,2120
7700,847,74
7701,847,2635
7702,847,2318
7703,847,108
7704,847,21
7705,847,805
7706,848,1267
7707,848,2635
7708,848,2318
7709,848,3250
7710,848,4212
7711,848,21
7712,849,2746
7713,849,2046
7714,849,2318
7715,849,3721
7716,849,2967
7717,849,3057
7718,849,1004
7719,849,3466
7720,849,1064
7721,850,3924
7722,850,2432
7723,850,2961
7724,850,2318
7725,850,2635
7726,850,4212
7727,851,2632
7728,851,2635
7729,851,1349
7730,851,3733
7731,851,4212
7732,851,2318
7733,851,2961
7734,851,1613
7735,851,2786
7736,852,3492
7737,852,3993
7738,852,2490
7739,852,4052
7740,853,658
7741,853,3993
7742,853,1970
7743,853,290
7744,853,1256
7745,853,805
7746,853,539
7747,854,3430
7748,854,3509
7749,854,1145
7750,854,1406
7751,854,2225
7752,854,300
7753,854,21
7754,854,2854
7755,854,1407
7756,854,3466
7757,854,4186
7758,854,406
7759,854,2492
7760,854,742
7761,855,4212
7762,855,3114
7763,855,2635
7764,855,1406
7765,855,2318
7766,855,773
7767,855,2961
7768,855,1264
7769,855,3733
7770,855,2704
7771,855,400
7772,855,2769
7773,855,2523
7774,855,2025
7775,855,965
7776,856,1878
7777,856,3114
7778,856,2635
7779,856,2160
7780,856,3466
7781,856,4179
7782,856,2967
7783,856,2242
7784,856,400
7785,856,805
7786,857,1528
7787,857,3089
7788,857,3090
7789,858,3850
7790,858,2854
7791,858,290
7792,858,940
7793,858,2973
7794,858,3558
7795,859,1950
7796,859,3466
7797,859,3980
7798,859,2967
7799,860,901
7800,860,4212
7801,860,2635
7802,860,135
7803,860,4073
7804,861,4212
7805,861,2911
7806,862,684
7807,862,1004
7808,862,1240
7809,862,2866
7810,862,2635
7811,862,290
7812,862,3584
7813,862,4039
7814,862,3208
7815,862,2854
7816,862,310
7817,863,3632
7818,863,1145
7819,863,1406
7820,863,2225
7821,863,1104
7822,863,2215
7823,863,1953
7824,863,4171
7825,863,2520
7826,863,1859
7827,863,621
7828,863,3466
7829,864,2952
7830,864,3590
7831,864,3399
7832,864,3189
7833,864,4089
7834,864,2458
7835,865,1104
7836,865,3466
7837,865,2296
7838,865,2219
7839,866,620
7840,866,351
7841,866,3851
7842,866,3486
7843,866,3807
7844,866,400
7845,866,2704
7846,866,1401
7847,866,1004
7848,866,3247
7849,866,3584
7850,866,2967
7851,866,453
7852,866,439
7853,866,781
7854,866,684
7855,866,3524
7856,866,2120
7857,866,567
7858,866,290
7859,866,439
7860,866,4143
7861,867,2970
7862,867,3389
7863,867,2854
7864,867,3466
7865,867,112
7866,867,1397
7867,867,805
7868,868,1816
7869,868,1397
7870,868,3129
7871,868,112
7872,868,290
7873,868,4212
7874,868,3149
7875,868,3584
7876,868,2025
7877,868,2120
7878,868,4212
7879,868,2704
7880,868,3149
7881,868,3466
7882,868,3584
7883,869,2866
7884,869,2771
7885,869,2765
7886,869,3923
7887,869,3280
7888,870,1234
7889,870,3159
7890,870,3114
7891,870,1779
7892,870,3402
7893,870,849
7894,870,2120
7895,871,3389
7896,871,1240
7897,871,3584
7898,871,3247
7899,871,4212
7900,871,2854
7901,871,3558
7902,872,1104
7903,872,2490
7904,872,4212
7905,872,3247
7906,873,1688
7907,873,3389
7908,873,3250
7909,873,406
7910,873,3558
7911,874,1859
7912,874,1219
7913,874,817
7914,874,4023
7915,874,2852
7916,874,1217
7917,874,447
7918,874,2296
7919,875,2671
7920,875,4199
7921,875,1960
7922,875,3247
7923,875,290
7924,875,1682
7925,875,2428
7926,875,4053
7927,876,2893
7928,876,1571
7929,876,666
7930,876,2641
7931,876,1636
7932,877,85
7933,877,4045
7934,877,2927
7935,877,1662
7936,877,265
7937,877,3250
7938,877,46
7939,877,2025
7940,877,2492
7941,877,314
7942,878,3728
7943,878,1749
7944,878,2635
7945,878,4060
7946,878,406
7947,878,2492
7948,878,2833
7949,879,1116
7950,879,1410
7951,879,3919
7952,879,3247
7953,880,3389
7954,880,3840
7955,880,675
7956,880,3247
7957,880,3289
7958,881,1104
7959,881,3089
7960,881,250
7961,882,2461
7962,882,2671
7963,882,1528
7964,882,3289
7965,883,3231
7966,883,4051
7967,883,4020
7968,883,4023
7969,884,488
7970,884,2047
7971,884,2805
7972,884,2318
7973,884,3619
7974,884,3466
7975,884,4212
7976,884,43
7977,884,3584
7978,884,3391
7979,884,3057
7980,885,1758
7981,885,2872
7982,885,638
7983,885,2724
7984,885,2967
7985,885,453
7986,885,290
7987,885,1397
7988,886,2062
7989,886,2927
7990,886,4060
7991,886,2866
7992,886,3733
7993,887,4212
7994,887,2805
7995,887,2047
7996,887,2318
7997,888,3462
7998,888,3379
7999,888,4200
8000,888,3683
8001,888,1314
8002,888,821
8003,888,1551
8004,889,290
8005,889,2176
8006,889,1234
8007,890,3851
8008,890,3072
8009,890,2635
8010,890,3747
8011,890,805
8012,890,2647
8013,891,3239
8014,891,873
8015,891,1688
8016,891,2635
8017,891,300
8018,891,21
8019,891,2854
8020,891,558
8021,891,1240
8022,892,74
8023,892,4212
8024,892,2029
8025,892,451
8026,892,2318
8027,892,1349
8028,892,3309
8029,893,2685
8030,893,1193
8031,893,2773
8032,893,1145
8033,893,4212
8034,893,12
8035,894,4161
8036,894,21
8037,894,684
8038,894,1193
8039,895,3466
8040,895,1500
8041,895,2635
8042,895,3343
8043,895,684
8044,896,684
8045,896,3114
8046,896,300
8047,896,1779
8048,896,2120
8049,897,3389
8050,897,3428
8051,897,3250
8052,897,1688
8053,897,2635
8054,897,3120
8055,897,2492
8056,898,3801
8057,898,2967
8058,898,3247
8059,898,2616
8060,898,4067
8061,898,3205
8062,899,3867
8063,899,2490
8064,899,64
8065,900,1591
8066,900,2481
8067,900,2635
8068,900,2492
8069,900,2013
8070,900,300
8071,901,2769
8072,901,3919
8073,901,3131
8074,901,314
8075,902,1059
8076,902,1657
8077,902,2120
8078,902,1591
8079,902,3733
8080,903,2991
8081,903,377
8082,903,522
8083,904,730
8084,904,3247
8085,904,2967
8086,904,290
8087,904,3663
8088,904,1216
8089,904,4166
8090,904,2377
8091,904,1256
8092,904,2939
8093,904,3659
8094,905,1552
8095,905,2967
8096,905,453
8097,905,112
8098,905,2242
8099,905,2296
8100,905,1392
8101,906,3389
8102,906,3811
8103,906,208
8104,906,2994
8105,906,2671
8106,906,1410
8107,906,1240
8108,906,2296
8109,906,2712
8110,907,558
8111,907,2635
8112,907,4044
8113,907,1535
8114,907,2318
8115,907,897
8116,907,400
8117,908,1216
8118,908,3492
8119,908,1256
8120,908,4212
8121,908,4212
8122,908,4212
8123,908,4212
8124,908,194
8125,908,210
8126,908,3114
8127,908,43
8128,908,2025
8129,909,2268
8130,909,2792
8131,909,3094
8132,909,1662
8133,909,3991
8134,909,3149
8135,909,691
8136,910,3705
8137,910,421
8138,910,2635
8139,910,1406
8140,910,3102
8141,910,790
8142,910,2120
8143,910,3402
8144,910,2967
8145,911,1410
8146,911,1876
8147,911,3089
8148,911,1572
8149,911,1020
8150,912,2597
8151,912,975
8152,913,3389
8153,913,3250
8154,913,1240
8155,913,3584
8156,913,3289
8157,913,805
8158,914,3176
8159,914,2490
8160,914,1566
8161,914,3703
8162,914,3089
8163,914,4052
8164,915,4212
8165,915,954
8166,915,421
8167,915,400
8168,915,3584
8169,915,2959
8170,915,3402
8171,915,3247
8172,915,1511
8173,915,3391
8174,916,3389
8175,916,3247
8176,916,1704
8177,916,2854
8178,916,956
8179,917,1219
8180,917,2001
8181,917,328
8182,917,3199
8183,917,1949
8184,917,2769
8185,917,2635
8186,917,1905
8187,917,211
8188,917,1662
8189,917,3466
8190,918,1275
8191,918,211
8192,918,558
8193,918,2635
8194,918,1406
8195,918,4212
8196,919,57
8197,919,1839
8198,919,1839
8199,919,3247
8200,919,3489
8201,920,2866
8202,920,805
8203,920,21
8204,920,2635
8205,920,2125
8206,920,300
8207,921,211
8208,921,2704
8209,921,1953
8210,921,2318
8211,921,3733
8212,921,1941
8213,921,300
8214,922,2218
8215,922,3215
8216,922,1702
8217,922,2473
8218,923,1219
8219,923,290
8220,923,3090
8221,923,2724
8222,923,453
8223,923,408
8224,923,2080
8225,923,3584
8226,923,2492
8227,923,487
8228,924,684
8229,924,2806
8230,924,2635
8231,924,4212
8232,924,3247
8233,924,3149
8234,924,3584
8235,924,2959
8236,924,3466
8237,924,4212
8238,924,400
8239,924,743
8240,925,1234
8241,925,4212
8242,925,2318
8243,925,400
8244,925,3466
8245,925,4080
8246,925,4212
8247,926,21
8248,926,1145
8249,926,3467
8250,926,4212
8251,926,1715
8252,926,2025
8253,927,1941
8254,927,2635
8255,927,2318
8256,928,3105
8257,928,2296
8258,928,4020
8259,928,3289
8260,929,707
8261,929,2877
8262,929,3069
8263,929,1544
8264,930,1645
8265,930,3466
8266,930,21
8267,930,1648
8268,930,3733
8269,930,2967
8270,930,4212
8271,930,2216
8272,930,215
8273,931,3114
8274,931,486
8275,931,3466
8276,931,210
8277,931,3733
8278,931,2318
8279,931,1349
8280,931,2216
8281,932,2757
8282,932,3733
8283,932,2242
8284,932,805
8285,932,1193
8286,932,439
8287,932,2967
8288,932,2025
8289,932,2704
8290,932,3247
8291,933,1410
8292,933,1216
8293,933,1240
8294,933,3247
8295,933,1256
8296,933,290
8297,934,2481
8298,934,3291
8299,934,2854
8300,934,1768
8301,935,2047
8302,935,1219
8303,935,840
8304,935,1645
8305,935,3466
8306,935,1648
8307,935,2967
8308,935,4134
8309,935,2318
8310,935,3733
8311,936,875
8312,936,2635
8313,936,2215
8314,936,2687
8315,936,3466
8316,936,805
8317,936,1472
